unit_nr,time_cycles,max_cycle,s2,s3,s4,s7,s11,s12,s13,s15,s17,s20,s21
36,48,174,0.9019,1.0625,1.029,1.107,1.07,0.8588,0.9398,0.8839,1.0642,1.0287,1.0955
36,49,174,0.9147,1.0223,0.97,1.1164,1.0499,0.9157,0.9584,0.8975,1.1417,1.0594,1.0779
36,50,174,0.9479,1.0185,0.9753,1.0999,1.0987,0.9453,0.9423,0.8898,1.1304,1.0493,1.0888
36,51,174,0.9551,1.0392,0.9509,1.1136,1.0546,0.8579,0.9787,0.8843,1.1144,1.0597,1.1032
36,52,174,0.8973,1.0256,1.0213,1.1607,1.0737,0.9518,0.9761,0.8573,1.0838,1.0888,1.1054
36,53,174,0.9231,1.0123,1.0116,1.1634,1.0925,0.8707,0.9244,0.8734,1.1283,1.085,1.1037
36,54,174,0.9087,0.9482,0.9971,1.1268,1.0712,0.9224,0.981,0.9266,1.1308,1.089,1.0612
36,55,174,0.9279,0.9978,0.982,1.1226,1.0517,0.9015,0.9061,0.9331,1.1203,1.0826,1.1045
36,56,174,0.8811,1.0416,0.9945,1.1242,1.1038,0.8806,0.936,0.88,1.0667,1.0839,1.0959
36,57,174,0.9413,1.0204,1.0087,1.128,1.12,0.8923,0.9574,0.8831,1.1153,1.0815,1.1181
36,58,174,0.871,0.9705,1.0085,1.1517,1.1018,0.91,0.9216,0.8509,1.1228,1.0638,1.1179
36,59,174,0.9537,0.986,1.0009,1.1268,1.0869,0.939,0.9284,0.8712,1.0578,1.0654,1.0696
36,60,174,0.9092,1.048,0.967,1.1351,1.0299,0.9426,0.9603,0.8928,1.1085,1.1121,1.104
36,61,174,0.9062,1.0262,1.0443,1.18,1.0609,0.8922,0.949,0.8601,1.1006,1.0909,1.0817
36,62,174,0.8966,1.0398,1.0378,1.1582,1.0897,0.9607,0.9361,0.9007,1.1332,1.0583,1.1059
36,63,174,0.9265,1.012,0.9552,1.1294,1.0571,0.91,0.959,0.8999,1.1738,1.0653,1.1516
36,64,174,0.9718,1.0281,1.0406,1.1487,1.0437,0.938,0.9803,0.9102,1.1525,1.0959,1.1484
36,65,174,0.9285,1.0388,1.0279,1.1263,1.1184,0.9408,1.0145,0.9225,1.1075,1.099,1.1331
36,66,174,0.9396,0.9976,1.0129,1.1987,1.1056,0.9322,0.9675,0.9187,1.1133,1.053,1.0861
36,67,174,0.9299,1.0123,1.0317,1.1162,1.0966,0.8999,0.9786,0.8552,1.1497,1.1128,1.1112
36,68,174,0.9973,1.0258,1.0041,1.2094,1.0581,0.9361,0.9441,0.8715,1.1163,1.0991,1.0934
36,69,174,0.8949,1.0451,1.0575,1.2034,1.0449,0.9043,0.9859,0.8192,1.1186,1.1265,1.1027
36,70,174,0.924,1.0452,1.0255,1.2059,1.1384,0.9114,0.9356,0.9467,1.1123,1.0833,1.1254
36,71,174,0.8778,1.0285,1.0026,1.1767,1.1175,0.9369,0.961,0.9362,1.1241,1.0642,1.1523
36,72,174,0.9304,1.0028,1.0295,1.1264,1.1099,0.9332,0.9845,0.9017,1.1003,1.0489,1.1674
36,73,174,0.9479,1.0645,0.9819,1.2165,1.0932,0.9137,0.9803,0.9145,1.134,1.1054,1.109
36,74,174,0.9577,1.0539,0.9926,1.1616,1.1309,0.9116,0.9336,0.9202,1.1548,1.073,1.0703
36,75,174,0.9503,1.0332,1.0424,1.1898,1.0922,0.9352,0.9267,0.8739,1.1497,1.0871,1.1238
36,76,174,0.9146,1.0489,1.0437,1.2361,1.1752,0.9333,1.0323,0.9035,1.1352,1.0842,1.1426
36,77,174,0.974,1.0786,1.0822,1.1921,1.1091,0.9415,1.0666,0.9141,1.1643,1.0992,1.1718
36,78,174,0.9923,1.0287,1.0168,1.2018,1.0942,0.95,0.9765,0.897,1.119,1.0972,1.1753
36,79,174,0.9227,1.054,1.0344,1.2509,1.1391,0.9423,0.9823,0.8569,1.1531,1.0528,1.1284
36,80,174,0.9323,1.0399,1.0318,1.1544,1.0972,0.9267,0.9373,0.9422,1.2235,1.1005,1.0827
36,81,174,0.9145,1.1007,1.0693,1.2421,1.1366,0.9903,0.9909,0.9694,1.178,1.1254,1.2009
36,82,174,0.9983,1.0574,1.025,1.1751,1.0966,0.9156,1.0161,0.9544,1.1632,1.1208,1.1567
36,83,174,0.995,1.0694,1.0563,1.1176,1.0632,0.9517,0.9857,0.9391,1.1662,1.0813,1.1647
36,84,174,0.9444,1.0221,0.9722,1.22,1.0826,0.9309,0.9926,0.9701,1.1002,1.1769,1.1485
36,85,174,0.9746,1.0421,1.0403,1.1892,1.1745,0.9348,0.933,0.9399,1.1515,1.1204,1.1618
36,86,174,1.007,1.0412,1.0766,1.1839,1.1,0.9545,0.977,0.9496,1.1076,1.1393,1.1592
36,87,174,0.925,1.0404,1.0098,1.1713,1.0727,0.9762,1.0321,0.966,1.2015,1.0868,1.1933
36,88,174,0.9743,1.0846,1.0555,1.215,1.1404,1.0296,0.9982,0.9573,1.1949,1.0647,1.2345
36,89,174,0.9774,1.073,1.0118,1.1863,1.1227,0.9795,1.0754,0.9736,1.1623,1.1623,1.1698
36,90,174,0.9793,1.0729,1.0284,1.1806,1.1261,0.9872,1.0144,0.9239,1.1896,1.0858,1.1889
36,91,174,0.9946,1.031,1.1064,1.245,1.132,0.9941,1.016,0.9069,1.1911,1.1017,1.2218
36,92,174,0.9993,1.0997,1.0256,1.2159,1.1588,0.9626,0.9908,0.9688,1.1642,1.1173,1.1806
36,93,174,0.9857,1.0552,1.041,1.2367,1.1567,0.9576,0.9913,0.9795,1.2047,1.1507,1.1494
36,94,174,0.9562,1.0439,1.0205,1.2156,1.139,1.0218,1.0168,0.9096,1.195,1.1193,1.2074
36,95,174,0.9641,1.062,1.0459,1.2251,1.1044,0.9802,1.028,0.8905,1.2429,1.1129,1.1788
36,96,174,0.9583,1.0601,1.0075,1.2588,1.1116,0.9413,1.0366,0.9268,1.1628,1.1184,1.1943
36,97,174,1.0174,1.0491,1.0551,1.2025,1.1423,0.9982,1.0287,1.0015,1.1812,1.1269,1.201
36,98,174,0.9709,1.1022,1.0883,1.1566,1.1035,0.9332,0.9994,0.9514,1.1771,1.1351,1.1337
36,99,174,1.0429,1.0252,1.1082,1.2255,1.1647,0.9666,1.0532,0.9296,1.1716,1.1331,1.1349
36,100,174,0.9742,1.1237,1.0861,1.2679,1.1248,0.9864,1.0497,0.9393,1.1933,1.1878,1.2582
36,101,174,0.9637,1.0738,1.0618,1.3126,1.2451,1.0148,1.0921,0.9659,1.2536,1.1162,1.2018
36,102,174,0.9996,1.0973,1.0666,1.2365,1.2349,0.9646,1.042,0.9947,1.2143,1.1616,1.2338
36,103,174,0.9563,1.0739,1.0724,1.2291,1.1371,0.9863,1.0512,0.9461,1.1587,1.124,1.1995
36,104,174,1.0343,1.1298,1.0324,1.2869,1.1318,0.9421,1.0622,0.9751,1.1845,1.1714,1.2006
36,105,174,0.9857,1.1251,1.0962,1.2694,1.1859,1.0054,1.0801,0.9627,1.1926,1.2023,1.1956
36,106,174,0.95,1.1605,1.1187,1.2543,1.1812,0.9988,1.0119,0.9847,1.2464,1.1259,1.2709
36,107,174,0.9513,1.0863,1.1049,1.2325,1.1296,1.0407,1.0365,0.9703,1.1674,1.1456,1.1921
36,108,174,1.0525,1.0883,1.161,1.2835,1.1636,0.9571,1.0636,1.0385,1.218,1.1466,1.2263
36,109,174,0.9994,1.1241,1.0842,1.282,1.1658,1.0388,1.0267,0.9905,1.2186,1.2104,1.2305
36,110,174,1.0651,1.0499,1.0464,1.3222,1.2038,1.0217,1.0893,0.9834,1.2299,1.2176,1.2529
36,111,174,1.0058,1.0882,1.1141,1.3059,1.1853,0.9945,1.0746,0.9648,1.2367,1.2126,1.2949
36,112,174,1.0986,1.0951,1.0777,1.2286,1.1635,1.0427,1.0367,0.9326,1.2303,1.2119,1.2413
36,113,174,1.0629,1.1105,1.1068,1.2807,1.1799,0.9474,1.0543,1.0032,1.1797,1.1939,1.1935
36,114,174,0.9649,1.0824,1.118,1.2394,1.2833,1.0021,1.0646,0.9489,1.2186,1.1625,1.191
36,115,174,1.0077,1.1191,1.0531,1.2464,1.2063,0.9877,0.9674,0.9887,1.2217,1.209,1.2441
36,116,174,1.0314,1.1609,1.1022,1.2437,1.2026,0.9819,1.0917,0.9599,1.219,1.2428,1.2599
36,117,174,1.08,1.1509,1.1467,1.3196,1.2152,1.003,1.0407,0.9957,1.2114,1.2141,1.1915
36,118,174,1.0554,1.1746,1.1244,1.26,1.18,0.9967,1.0096,0.9777,1.2724,1.2125,1.2435
36,119,174,1.0238,1.0773,1.1064,1.3283,1.1077,1.011,1.0487,0.9577,1.2718,1.2179,1.3119
36,120,174,1.0394,1.1186,1.1054,1.3337,1.1786,1.002,1.0992,1.0395,1.3488,1.1738,1.2408
36,121,174,1.0174,1.1174,1.1244,1.2358,1.204,1.0516,1.079,1.0267,1.2568,1.1393,1.1991
36,122,174,1.0122,1.1041,1.1317,1.3581,1.1757,1.018,1.0359,1.0082,1.2147,1.2879,1.2284
36,123,174,1.1049,1.1437,1.1724,1.3263,1.242,1.0528,1.0697,0.9701,1.252,1.1941,1.2088
36,124,174,1.0249,1.1159,1.1264,1.3034,1.2452,1.0225,1.0112,1.07,1.3011,1.1965,1.2511
36,125,174,1.0227,1.166,1.1627,1.2473,1.2349,1.0312,1.1323,0.9812,1.3048,1.172,1.2453
36,126,174,1.0581,1.1421,1.1473,1.2962,1.2115,1.0126,1.0229,0.9755,1.2354,1.225,1.2664
36,127,174,1.0995,1.1887,1.1453,1.3216,1.2468,1.0076,1.0846,1.0412,1.2707,1.224,1.2776
36,128,174,1.0064,1.1621,1.1677,1.3426,1.2614,1.0225,1.1533,1.0204,1.3053,1.2552,1.2438
36,129,174,1.0297,1.1035,1.1345,1.3589,1.1777,1.0218,1.1035,1.0141,1.2304,1.2405,1.2578
36,130,174,1.0316,1.1884,1.2272,1.3517,1.2258,1.0479,1.1201,0.9554,1.3327,1.2249,1.2578
36,131,174,1.1051,1.1229,1.1972,1.3218,1.2602,1.0514,1.0929,1.01,1.2456,1.2182,1.3168
36,132,174,0.9978,1.218,1.1521,1.3682,1.2202,1.033,1.0786,1.068,1.2837,1.197,1.2747
36,133,174,1.0891,1.1991,1.1952,1.2876,1.2951,1.0175,1.1549,1.0461,1.2403,1.171,1.3156
36,134,174,1.1234,1.1592,1.1665,1.3514,1.2596,1.0269,1.1069,1.0346,1.257,1.3272,1.2229
36,135,174,1.0888,1.1617,1.1554,1.3362,1.2231,1.0942,1.1109,1.0522,1.2649,1.2746,1.3251
36,136,174,1.1064,1.2058,1.1798,1.3713,1.3271,1.0499,1.1296,1.0437,1.2615,1.251,1.2798
36,137,174,1.0599,1.1261,1.1691,1.3434,1.2419,1.044,1.125,1.0487,1.3185,1.2447,1.3312
36,138,174,1.1019,1.1839,1.187,1.2996,1.3094,1.0946,1.1526,0.9905,1.3442,1.2413,1.2784
36,139,174,1.0792,1.1744,1.2083,1.3977,1.2249,1.036,1.1474,1.0055,1.3082,1.2267,1.3045
36,140,174,1.0818,1.1956,1.2221,1.3118,1.2632,1.0462,1.1285,1.0742,1.3344,1.2529,1.3304
36,141,174,1.1036,1.312,1.1007,1.4303,1.3029,1.1343,1.1015,1.0239,1.321,1.2327,1.3087
36,142,174,1.03,1.1818,1.1512,1.3124,1.2968,1.0735,1.1323,0.9711,1.3008,1.4147,1.2514
36,143,174,1.1015,1.1847,1.2358,1.3774,1.2877,1.0302,1.1183,1.0446,1.3086,1.2888,1.3631
36,144,174,1.0689,1.1985,1.1559,1.3395,1.2912,1.0579,1.1613,1.1062,1.3483,1.2624,1.392
36,145,174,1.06,1.1509,1.1787,1.4187,1.2737,1.1111,1.184,1.0613,1.2348,1.3419,1.3535
36,146,174,1.1358,1.2078,1.2277,1.371,1.2799,1.0907,1.1518,1.0379,1.3531,1.2992,1.3831
36,147,174,1.1379,1.1806,1.2401,1.3631,1.3847,1.0922,1.175,1.0689,1.4106,1.2718,1.2936
36,148,174,1.168,1.185,1.197,1.4057,1.2777,1.0218,1.1382,1.0053,1.3332,1.275,1.2768
36,149,174,1.0772,1.2677,1.2342,1.3817,1.3309,1.0873,1.1026,1.079,1.3612,1.2835,1.3191
36,150,174,1.1267,1.203,1.1818,1.42,1.3499,1.0889,1.1872,1.1274,1.3849,1.2814,1.2736
36,151,174,1.0752,1.274,1.2435,1.3783,1.3132,1.1027,1.1454,1.045,1.3185,1.2796,1.3609
36,152,174,1.1144,1.1641,1.1657,1.4432,1.3709,1.1251,1.1631,1.1127,1.3817,1.3716,1.3067
36,153,174,1.1357,1.2175,1.206,1.349,1.2918,1.1414,1.2055,1.1181,1.357,1.309,1.3449
36,154,174,1.1012,1.3112,1.2313,1.3915,1.2841,1.1117,1.0784,1.0152,1.3739,1.3242,1.2625
36,155,174,1.1127,1.2306,1.3114,1.4209,1.3338,1.0826,1.1647,1.0762,1.3447,1.2756,1.3258
36,156,174,1.138,1.2875,1.3045,1.4046,1.33,1.0982,1.1721,1.0323,1.3129,1.3317,1.3346
36,157,174,1.0829,1.2686,1.2585,1.4337,1.4048,1.1065,1.2924,1.1111,1.3506,1.2998,1.3711
36,158,174,1.1374,1.2168,1.2272,1.4517,1.356,1.1838,1.1856,1.0599,1.3686,1.2652,1.4186
36,159,174,1.1416,1.2933,1.3019,1.3522,1.3617,1.067,1.2653,1.2166,1.3945,1.31,1.3839
36,160,174,1.1428,1.3052,1.2416,1.4477,1.3237,1.2256,1.1941,1.0945,1.3881,1.3877,1.351
36,161,174,1.1498,1.2875,1.1748,1.4953,1.3244,1.0781,1.1485,1.0947,1.3342,1.3042,1.3567
36,162,174,1.1957,1.2816,1.2673,1.3865,1.3915,1.1836,1.1975,1.1456,1.366,1.3693,1.3945
36,163,174,1.2049,1.271,1.244,1.4397,1.3258,1.1851,1.197,1.1067,1.4043,1.3331,1.3592
36,164,174,1.1664,1.2688,1.2738,1.4511,1.4158,1.1599,1.2116,1.1401,1.407,1.3736,1.4095
36,165,174,1.1614,1.3094,1.2391,1.4654,1.2802,1.1142,1.1673,1.1449,1.325,1.3178,1.4394
36,166,174,1.2336,1.3143,1.2665,1.4798,1.373,1.1977,1.2071,1.1796,1.4053,1.3154,1.3784
36,167,174,1.1261,1.2701,1.2108,1.5005,1.3414,1.209,1.2596,1.1375,1.3874,1.3626,1.4369
36,168,174,1.1749,1.2804,1.3026,1.5065,1.3396,1.1188,1.189,1.1771,1.4051,1.3839,1.3974
36,169,174,1.2356,1.2854,1.2411,1.4776,1.3771,1.157,1.1942,1.125,1.4667,1.3469,1.4519
36,170,174,1.1419,1.285,1.2429,1.5028,1.4458,1.1739,1.2105,1.115,1.3816,1.327,1.4337
36,171,174,1.1781,1.2877,1.2959,1.523,1.3659,1.2031,1.2428,1.1767,1.3573,1.4057,1.3719
36,172,174,1.1566,1.3325,1.2538,1.4533,1.3581,1.1753,1.2009,1.1705,1.4139,1.443,1.4285
36,173,174,1.2452,1.3053,1.3664,1.5315,1.3457,1.2091,1.2057,1.1509,1.4708,1.3896,1.4328
36,174,174,1.2382,1.2663,1.2469,1.5083,1.4959,1.1895,1.2023,1.1465,1.4726,1.3664,1.4044
37,1,197,1.0108,1.2149,0.9853,1.0704,0.8391,0.863,0.971,0.9993,0.8589,0.7819,0.8961
37,2,197,1.0205,1.1437,1.0007,1.0962,0.8306,0.8591,0.96,1.0284,0.9029,0.8009,0.8818
37,3,197,1.0071,1.1231,1.0018,1.0384,0.845,0.8889,0.9529,1.0172,0.8812,0.7923,0.8991
37,4,197,1.0075,1.1859,1.0119,1.0604,0.8064,0.8444,0.9263,0.9829,0.8845,0.8253,0.8892
37,5,197,1.0229,1.1626,1.0096,1.0651,0.8694,0.843,0.9613,0.9513,0.9103,0.822,0.8414
37,6,197,1.0473,1.1894,1.0007,1.0885,0.8472,0.8912,0.9341,1.0004,0.895,0.8141,0.8891
37,7,197,0.9814,1.1453,0.983,1.0634,0.8116,0.8449,0.9503,1.0021,0.8824,0.8137,0.8825
37,8,197,1.0,1.1719,0.9782,1.0797,0.856,0.8645,0.9584,0.993,0.8848,0.8277,0.8876
37,9,197,0.9821,1.1175,0.9913,1.05,0.8428,0.9122,0.9873,0.9943,0.8773,0.818,0.8563
37,10,197,1.0088,1.1823,0.9919,1.0327,0.823,0.884,0.9461,0.9558,0.9064,0.7798,0.8735
37,11,197,1.0439,1.1805,0.9696,1.0461,0.8105,0.8662,0.9603,0.9891,0.8934,0.811,0.8826
37,12,197,1.0109,1.1551,0.9682,1.0715,0.8936,0.882,0.9373,1.0126,0.8902,0.7866,0.8865
37,13,197,0.9976,1.154,0.9991,1.0658,0.8559,0.8684,0.9563,0.9827,0.849,0.8208,0.9137
37,14,197,1.0162,1.1518,1.0536,1.0735,0.7957,0.8667,0.954,0.9834,0.8975,0.7693,0.8542
37,15,197,1.0382,1.1264,0.9612,1.0601,0.8453,0.8321,0.933,1.0447,0.9527,0.837,0.8573
37,16,197,1.0482,1.1923,0.9898,1.0748,0.8277,0.8466,0.9795,0.9799,0.9058,0.7933,0.9022
37,17,197,1.0048,1.152,0.9766,1.0512,0.8402,0.874,0.9658,0.9984,0.8803,0.796,0.8955
37,18,197,0.9896,1.2059,0.9972,1.103,0.842,0.9176,0.9338,0.9945,0.9057,0.8466,0.8759
37,19,197,1.0372,1.2275,1.0145,1.0554,0.842,0.8771,0.9429,1.0533,0.8514,0.8181,0.8884
37,20,197,1.003,1.1783,0.9596,1.07,0.8408,0.8661,0.931,0.9879,0.9233,0.843,0.8954
37,21,197,0.9991,1.1858,0.9946,1.0428,0.828,0.882,0.9597,0.9785,0.8747,0.8237,0.8692
37,22,197,1.0267,1.1777,0.9956,1.0783,0.8532,0.8229,0.9163,0.9823,0.8954,0.8061,0.8813
37,23,197,1.0417,1.1802,0.9899,1.0667,0.8464,0.9093,1.0019,0.9822,0.8835,0.7849,0.8611
37,24,197,1.0078,1.1926,1.0028,1.0564,0.8517,0.8103,0.9469,1.0029,0.8939,0.804,0.9141
37,25,197,0.9878,1.1843,1.0081,1.0813,0.881,0.8476,0.9859,0.9991,0.9001,0.8305,0.8713
37,26,197,0.9989,1.1389,1.0042,1.0763,0.867,0.8933,0.9367,1.0538,0.8952,0.8176,0.8277
37,27,197,1.0021,1.1656,0.9962,1.0859,0.829,0.8616,0.9974,0.9721,0.9145,0.7863,0.8821
37,28,197,0.9933,1.1105,1.0125,1.0901,0.8313,0.8964,0.9544,0.9679,0.9281,0.8155,0.8694
37,29,197,1.0446,1.1143,1.021,1.0971,0.863,0.8723,0.9421,1.0361,0.9008,0.8178,0.8674
37,30,197,1.0318,1.1814,1.0195,1.06,0.8117,0.8762,0.9687,0.9936,0.8945,0.8212,0.8919
37,31,197,0.9983,1.1729,1.014,1.0462,0.8794,0.8525,0.9323,0.9742,0.9146,0.8295,0.8561
37,32,197,0.9866,1.1567,0.9884,1.0664,0.8149,0.8693,0.9791,0.9827,0.8798,0.833,0.8788
37,33,197,0.9856,1.1591,1.0188,1.0319,0.8499,0.8819,0.9204,1.0146,0.9115,0.8019,0.9062
37,34,197,1.0422,1.1703,1.016,1.0836,0.8617,0.8597,0.9491,0.96,0.8765,0.8293,0.8819
37,35,197,1.0312,1.1733,1.0133,1.0616,0.8033,0.8524,0.9775,1.0102,0.9185,0.7981,0.8977
37,36,197,1.0002,1.1751,0.9902,1.0903,0.8182,0.8429,0.9694,1.0254,0.9359,0.8183,0.8857
37,37,197,1.0159,1.1904,0.9965,1.0665,0.8632,0.8686,0.962,0.969,0.9102,0.8092,0.8903
37,38,197,0.9898,1.1727,0.9841,1.0708,0.8218,0.8933,0.9332,0.9803,0.9209,0.8333,0.8736
37,39,197,1.0274,1.2089,1.0108,1.0608,0.8532,0.8995,0.9179,1.0159,0.9239,0.833,0.8742
37,40,197,1.0166,1.1976,1.0483,1.021,0.8731,0.9035,0.9628,0.9925,0.8874,0.8436,0.9126
37,41,197,1.066,1.158,1.0079,1.0649,0.8694,0.8723,0.9737,1.0041,0.9282,0.8305,0.9061
37,42,197,1.0268,1.1604,0.9706,1.0794,0.8544,0.8448,0.9803,0.9993,0.9163,0.7999,0.8965
37,43,197,1.0265,1.1689,1.0135,1.0677,0.8269,0.9156,0.9705,1.0368,0.8845,0.8145,0.8735
37,44,197,1.0105,1.2096,1.0094,1.0577,0.8249,0.8873,0.988,1.0101,0.8778,0.7832,0.9107
37,45,197,1.0025,1.1806,0.9898,1.0699,0.8794,0.9179,0.9443,0.9987,0.9279,0.8571,0.9196
37,46,197,1.0958,1.191,1.0095,1.0476,0.8598,0.9118,0.9475,1.0459,0.9198,0.8303,0.9125
37,47,197,1.0145,1.1817,1.0459,1.067,0.8433,0.8675,0.941,1.0168,0.8805,0.8086,0.8838
37,48,197,1.0449,1.156,1.0212,1.0817,0.8231,0.889,1.002,0.9797,0.9204,0.7811,0.8911
37,49,197,1.0892,1.2119,1.0442,1.0964,0.8482,0.8783,0.9467,1.0552,0.9227,0.7781,0.9301
37,50,197,1.0535,1.2366,1.0206,1.1185,0.8548,0.8939,0.9567,1.0201,0.8997,0.8181,0.9128
37,51,197,1.0108,1.2123,1.0378,1.0712,0.8699,0.9032,0.934,1.0043,0.9018,0.8208,0.9044
37,52,197,1.0079,1.2179,1.0012,1.1087,0.8235,0.862,0.9395,1.0265,0.9193,0.8448,0.8919
37,53,197,1.0246,1.1683,1.0464,1.025,0.8575,0.8763,0.9812,1.0148,0.907,0.8007,0.9102
37,54,197,1.0325,1.2048,1.0192,1.0894,0.8904,0.85,0.9335,1.009,0.8801,0.8561,0.8983
37,55,197,1.0163,1.2144,0.9902,1.0851,0.8694,0.8548,0.9848,1.0472,0.9009,0.8617,0.8995
37,56,197,1.0251,1.1927,0.9691,1.1179,0.8909,0.8688,1.0101,1.0216,0.944,0.8648,0.9103
37,57,197,1.0783,1.1809,1.0516,1.0765,0.8688,0.9232,0.968,1.0262,0.9359,0.8829,0.9308
37,58,197,1.045,1.1952,1.0381,1.0778,0.8761,0.9093,0.9763,1.0206,0.8633,0.7875,0.9208
37,59,197,1.0505,1.1874,1.0044,1.0973,0.8712,0.9238,0.9934,0.9887,0.8595,0.8359,0.8783
37,60,197,1.0433,1.1577,1.0108,1.0933,0.843,0.9075,0.9984,1.0293,0.9061,0.8234,0.892
37,61,197,1.0363,1.1899,1.0588,1.0748,0.9006,0.8693,0.9877,1.0704,0.9311,0.8244,1.0076
37,62,197,1.0326,1.2475,1.0093,1.0998,0.8595,0.9085,1.0013,1.0351,0.9045,0.8643,0.9294
37,63,197,1.015,1.2156,1.0031,1.057,0.8512,0.9321,1.0497,1.0167,0.9084,0.811,0.9009
37,64,197,1.0618,1.2193,1.0285,1.1116,0.8958,0.8837,1.0008,1.0093,0.9176,0.8438,0.9625
37,65,197,1.024,1.2202,1.0471,1.1131,0.8421,0.9104,0.9351,1.0084,0.9327,0.8209,0.9305
37,66,197,1.0924,1.206,0.9907,1.0974,0.9098,0.8876,0.951,1.0032,0.9172,0.8203,0.8977
37,67,197,1.016,1.1975,1.0602,1.1173,0.8657,0.9424,0.9466,1.0384,0.9694,0.8458,0.9276
37,68,197,1.0007,1.2445,1.0117,1.0446,0.8984,0.9199,0.9999,1.0186,0.9071,0.8591,0.9263
37,69,197,1.0902,1.2581,1.0663,1.0698,0.8628,0.9231,1.0044,0.9956,0.9607,0.8837,0.9123
37,70,197,1.0266,1.1693,1.0922,1.1123,0.8816,0.9277,1.0084,1.0475,0.9441,0.8456,0.9245
37,71,197,1.0325,1.1709,1.0432,1.1606,0.9077,0.9247,0.9941,1.0566,0.9675,0.8721,0.91
37,72,197,1.0387,1.2627,1.0325,1.1076,0.8743,0.8861,1.0199,1.0375,0.9689,0.8219,0.9356
37,73,197,1.0835,1.2035,1.0381,1.0855,0.8667,0.9192,0.9866,1.0001,0.9493,0.8727,0.8766
37,74,197,1.126,1.1685,1.0212,1.0674,0.8708,0.9146,1.044,1.0298,0.9037,0.8747,0.9242
37,75,197,1.0915,1.2473,1.0265,1.1077,0.9152,0.9204,0.9981,1.0374,0.9152,0.816,0.9394
37,76,197,1.0536,1.1906,0.9857,1.1493,0.8873,0.9088,0.9815,1.0167,0.9629,0.8502,0.9274
37,77,197,1.127,1.2656,1.0196,1.092,0.8958,0.9531,1.0088,1.0599,0.9158,0.877,0.8999
37,78,197,1.1044,1.2733,1.0604,1.1298,0.8184,0.9405,1.0099,1.0814,0.9327,0.8501,0.9639
37,79,197,1.0999,1.2626,1.0357,1.1581,0.9678,0.9233,0.9754,1.0368,0.9074,0.8215,0.9292
37,80,197,1.055,1.2359,1.1058,1.0645,0.8565,0.9132,0.9784,1.052,0.9424,0.847,0.9602
37,81,197,1.0464,1.2287,1.0717,1.1403,0.8965,0.8874,1.0329,1.0607,0.9781,0.9082,0.9513
37,82,197,1.0214,1.2317,1.0337,1.1362,0.8922,0.948,1.0215,1.0169,0.9292,0.8614,0.9287
37,83,197,1.0891,1.2121,1.0848,1.116,0.8278,0.9502,1.0216,1.0628,0.944,0.8559,0.9865
37,84,197,1.1213,1.2635,1.048,1.1378,0.8007,0.9174,1.017,1.0171,0.9196,0.8467,0.9694
37,85,197,1.0411,1.2401,1.0686,1.1133,0.8811,0.9661,1.0252,1.0471,0.9456,0.8374,0.9622
37,86,197,1.1083,1.2496,1.0095,1.0936,0.9178,0.9204,1.0045,1.0281,0.9536,0.8012,0.999
37,87,197,1.0866,1.27,1.0531,1.1409,0.8901,0.9212,1.0499,1.1016,1.0227,0.8346,0.9728
37,88,197,1.1278,1.2812,1.0912,1.1161,0.8935,0.939,0.975,1.0769,0.9971,0.8614,0.911
37,89,197,1.0384,1.2595,1.08,1.145,0.8914,0.9603,0.9985,1.0592,1.0213,0.8388,0.964
37,90,197,1.0577,1.2493,1.0977,1.1274,0.8454,0.9708,1.0361,1.07,0.9224,0.8869,0.9474
37,91,197,1.1233,1.2161,1.0494,1.1649,0.8833,0.9333,1.0125,1.0958,0.9654,0.9309,0.953
37,92,197,1.1005,1.2347,1.059,1.1978,0.9136,0.9953,1.0469,1.0559,0.9399,0.8483,0.9403
37,93,197,1.084,1.2438,1.1091,1.1147,0.939,0.9189,1.0076,1.0268,0.9997,0.8795,0.9702
37,94,197,1.1219,1.2281,1.0764,1.1256,0.9085,0.9205,0.9905,1.1019,0.9769,0.8517,1.001
37,95,197,1.0966,1.2649,1.1276,1.1343,0.9614,0.9413,1.0114,1.0831,0.903,0.896,0.8904
37,96,197,1.0585,1.3001,1.0732,1.0789,0.9013,0.9191,1.0243,1.0633,0.9355,0.8936,0.9759
37,97,197,1.0992,1.2884,1.046,1.1712,0.9186,0.889,1.008,1.0729,0.9966,0.8873,0.9775
37,98,197,1.0768,1.2522,1.1227,1.2262,0.877,0.9624,1.0765,1.0756,1.0049,0.8283,0.9661
37,99,197,1.1289,1.2138,1.0446,1.1589,0.8705,0.9376,1.0609,1.0883,0.9522,0.8528,1.0149
37,100,197,1.1236,1.2452,1.0566,1.1195,0.9584,0.9242,1.0377,1.0969,0.9565,0.8639,0.973
37,101,197,1.1191,1.3057,1.1433,1.184,0.9887,0.9773,1.0757,1.0825,0.9389,0.9266,0.9852
37,102,197,1.0988,1.2947,1.0734,1.1531,0.9073,0.9381,1.0813,1.1203,0.9442,0.9086,0.9688
37,103,197,1.0944,1.3051,1.0602,1.1489,0.9106,0.9889,1.0644,1.1209,0.9935,0.8994,0.944
37,104,197,1.1259,1.3143,1.0727,1.196,0.9144,0.9898,1.0319,1.0822,0.9639,0.973,0.9178
37,105,197,1.1233,1.3,1.0785,1.139,0.9174,0.9105,1.0431,1.0774,1.0093,0.8538,0.9647
