fl_date,month,day_of_month,day_of_week,op_unique_carrier,op_carrier_fl_num,origin,dest,crs_dep_time,crs_elapsed_time,distance,arr_delay
2024-05-21,5,21,2,AS,648,IAH,LAS,1300,210,1220,56
2024-12-03,12,3,2,UA,649,EWR,MCO,1300,157,937,108
2024-08-07,8,7,3,AS,650,LAX,ORD,1715,258,1745,-8
2024-10-07,10,7,1,AS,651,DEN,PHX,2000,125,602,-9
2024-05-09,5,9,4,UA,652,JFK,LAX,745,353,2475,-10
2024-12-04,12,4,3,UA,653,IAH,LAS,1245,213,1220,-4
2024-09-29,9,29,7,NK,654,DEN,PHX,2145,106,602,-9
2024-08-06,8,6,2,DL,655,DFW,DEN,1015,134,641,-8
2024-01-15,1,15,1,NK,656,EWR,MCO,2145,175,937,8
2024-05-01,5,1,3,NK,657,LAX,ORD,1415,243,1745,10
2024-07-14,7,14,7,DL,658,EWR,MCO,1515,162,937,81
2024-01-24,1,24,3,DL,659,DFW,DEN,530,135,641,1
2024-05-24,5,24,5,NK,660,MIA,BOS,2000,207,1258,-1
2024-03-12,3,12,2,AA,661,JFK,LAX,1430,367,2475,2
2024-07-24,7,24,3,NK,662,DEN,PHX,1400,113,602,4
2024-06-26,6,26,3,WN,663,ATL,JFK,1500,125,760,-2
2024-06-29,6,29,6,NK,664,SFO,SEA,645,113,679,-4
2024-04-05,4,5,5,NK,665,BOS,MIA,1615,203,1258,-7
2024-06-13,6,13,4,NK,666,SFO,SEA,1900,110,679,8
2024-02-26,2,26,1,AS,667,LAX,ORD,1145,249,1745,3
2024-06-09,6,9,7,WN,668,ORD,ATL,2230,129,606,9
2024-05-24,5,24,5,NK,669,LAX,ORD,1530,267,1745,-1
2024-04-23,4,23,2,B6,670,IAH,LAS,1400,197,1220,-8
2024-05-04,5,4,6,WN,671,BOS,MIA,1345,194,1258,-2
2024-05-18,5,18,6,WN,672,BOS,MIA,2215,189,1258,6
2024-10-30,10,30,3,WN,673,JFK,LAX,2015,368,2475,9
2024-05-07,5,7,2,B6,674,ORD,ATL,1915,111,606,8
2024-09-02,9,2,1,UA,675,ORD,ATL,2130,116,606,-1
2024-12-29,12,29,7,B6,676,EWR,MCO,915,156,937,5
2024-01-22,1,22,1,WN,677,JFK,LAX,1700,354,2475,-1
2024-01-28,1,28,7,WN,678,BOS,MIA,1600,189,1258,110
2024-08-24,8,24,6,DL,679,SFO,SEA,2145,111,679,1
2024-06-21,6,21,5,AS,680,BOS,MIA,2245,210,1258,-10
2024-11-08,11,8,5,DL,681,BOS,MIA,1630,191,1258,106
2024-06-16,6,16,7,B6,682,IAH,LAS,1230,186,1220,25
2024-04-03,4,3,3,WN,683,MIA,BOS,615,191,1258,-6
2024-05-29,5,29,3,B6,684,DEN,PHX,800,109,602,10
2024-08-18,8,18,7,WN,685,EWR,MCO,2200,156,937,2
2024-12-28,12,28,6,AS,686,IAH,LAS,1700,189,1220,-2
2024-12-05,12,5,4,DL,687,EWR,MCO,745,163,937,-1
2024-06-03,6,3,1,WN,688,JFK,LAX,1230,380,2475,-6
2024-03-23,3,23,6,AA,689,DFW,DEN,1845,130,641,-2
2024-06-21,6,21,5,UA,690,DEN,PHX,1115,104,602,-5
2024-04-29,4,29,1,UA,691,BOS,MIA,1700,191,1258,58
2024-04-27,4,27,6,WN,692,JFK,LAX,1945,352,2475,3
2024-08-07,8,7,3,DL,693,EWR,MCO,1945,159,937,-10
2024-11-08,11,8,5,F9,694,BOS,MIA,615,193,1258,-3
2024-01-29,1,29,1,AS,695,SFO,SEA,2230,131,679,-3
2024-04-30,4,30,2,F9,696,DFW,DEN,615,137,641,-6
2024-02-04,2,4,7,B6,697,DEN,PHX,745,122,602,-10
2024-12-04,12,4,3,UA,698,DFW,DEN,645,146,641,1
2024-12-04,12,4,3,NK,699,MIA,BOS,2045,195,1258,-7
2024-02-24,2,24,6,B6,700,ATL,JFK,1300,137,760,-5
2024-10-04,10,4,5,AS,701,EWR,MCO,945,175,937,4
2024-09-15,9,15,7,UA,702,LAX,ORD,1500,265,1745,35
2024-07-20,7,20,6,AS,703,ATL,JFK,2115,155,760,-2
2024-05-07,5,7,2,WN,704,DEN,PHX,1000,104,602,-8
2024-01-25,1,25,4,DL,705,ORD,ATL,615,132,606,6
2024-10-10,10,10,4,AS,706,IAH,LAS,600,199,1220,9
2024-05-29,5,29,3,AA,707,DEN,PHX,930,103,602,-3
2024-06-30,6,30,7,B6,708,IAH,LAS,2000,190,1220,-7
2024-09-09,9,9,1,UA,709,DFW,DEN,1245,125,641,-3
2024-07-03,7,3,3,UA,710,JFK,LAX,1715,362,2475,30
2024-05-13,5,13,1,AS,711,EWR,MCO,1100,177,937,-4
2024-05-28,5,28,2,WN,712,SFO,SEA,1445,121,679,-10
2024-05-18,5,18,6,AS,713,JFK,LAX,1645,374,2475,-10
2024-11-09,11,9,6,AS,714,ORD,ATL,1945,118,606,116
2024-08-06,8,6,2,UA,715,ATL,JFK,1545,132,760,9
2024-08-19,8,19,1,B6,716,DFW,DEN,1030,138,641,-5
2024-08-02,8,2,5,UA,717,JFK,LAX,715,375,2475,7
2024-11-30,11,30,6,UA,718,JFK,LAX,930,353,2475,-5
2024-07-29,7,29,1,DL,719,LAX,ORD,1545,247,1745,56
2024-08-25,8,25,7,NK,720,SFO,SEA,1815,131,679,10
2024-04-02,4,2,2,B6,721,EWR,MCO,1300,175,937,0
2024-04-09,4,9,2,AS,722,ORD,ATL,2200,111,606,99
2024-09-30,9,30,1,B6,723,BOS,MIA,700,190,1258,-5
2024-03-29,3,29,5,UA,724,ORD,ATL,2100,132,606,-1
2024-03-19,3,19,2,AS,725,SEA,SFO,2045,114,679,7
2024-10-25,10,25,5,AA,726,ORD,ATL,2200,122,606,7
2024-03-09,3,9,6,B6,727,MIA,BOS,1715,203,1258,-9
2024-11-22,11,22,5,F9,728,DEN,PHX,2130,124,602,0
2024-07-24,7,24,3,NK,729,EWR,MCO,845,178,937,-1
2024-05-31,5,31,5,UA,730,SFO,SEA,1815,110,679,34
2024-04-03,4,3,3,DL,731,SFO,SEA,1415,124,679,-9
2024-04-21,4,21,7,B6,732,SEA,SFO,2000,107,679,109
2024-08-16,8,16,5,F9,733,BOS,MIA,1300,205,1258,8
2024-12-23,12,23,1,UA,734,SEA,SFO,615,133,679,-10
2024-07-28,7,28,7,NK,735,ATL,JFK,500,125,760,-5
2024-03-23,3,23,6,AS,736,SFO,SEA,1100,105,679,2
2024-01-24,1,24,3,AS,737,EWR,MCO,2115,172,937,47
2024-10-10,10,10,4,AA,738,LAX,ORD,1000,241,1745,9
2024-09-30,9,30,1,F9,739,ATL,JFK,1815,152,760,74
2024-10-11,10,11,5,WN,740,DFW,DEN,1715,126,641,80
2024-02-12,2,12,1,F9,741,ATL,JFK,2245,130,760,10
2024-02-23,2,23,5,NK,742,DEN,PHX,500,106,602,-7
2024-09-15,9,15,7,UA,743,EWR,MCO,900,176,937,44
2024-04-05,4,5,5,WN,744,LAX,ORD,2145,250,1745,-8
2024-09-03,9,3,2,AA,745,ATL,JFK,1830,151,760,21
2024-11-21,11,21,4,UA,746,JFK,LAX,1315,374,2475,-7
2024-03-06,3,6,3,DL,747,BOS,MIA,845,214,1258,3
2024-10-30,10,30,3,DL,748,LAX,ORD,1230,251,1745,10
2024-12-11,12,11,3,F9,749,DFW,DEN,1745,131,641,-6
2024-07-15,7,15,1,NK,750,SEA,SFO,815,115,679,1
2024-06-06,6,6,4,F9,751,SFO,SEA,1530,112,679,-5
2024-08-10,8,10,6,B6,752,EWR,MCO,1415,173,937,72
2024-05-17,5,17,5,AA,753,DEN,PHX,1845,118,602,95
2024-08-12,8,12,1,B6,754,ORD,ATL,2200,127,606,-10
2024-12-17,12,17,2,F9,755,MIA,BOS,1445,193,1258,1
2024-04-09,4,9,2,DL,756,SEA,SFO,845,119,679,-1
2024-08-22,8,22,4,WN,757,MIA,BOS,1700,197,1258,-4
2024-09-30,9,30,1,B6,758,BOS,MIA,1045,213,1258,-10
2024-03-28,3,28,4,AA,759,LAX,ORD,1045,244,1745,-9
2024-07-22,7,22,1,F9,760,JFK,LAX,515,358,2475,-9
2024-09-23,9,23,1,B6,761,LAX,ORD,2215,267,1745,7
2024-09-04,9,4,3,AA,762,LAX,ORD,1245,248,1745,7
2024-06-26,6,26,3,DL,763,SEA,SFO,945,130,679,-10
2024-01-25,1,25,4,AS,764,JFK,LAX,1745,353,2475,60
2024-04-14,4,14,7,AS,765,EWR,MCO,1730,158,937,1
2024-04-08,4,8,1,B6,766,BOS,MIA,1845,203,1258,-1
2024-09-02,9,2,1,AA,767,SEA,SFO,845,110,679,10
2024-01-18,1,18,4,NK,768,EWR,MCO,1830,183,937,-4
2024-04-28,4,28,7,DL,769,JFK,LAX,900,362,2475,-2
2024-12-06,12,6,5,F9,770,MIA,BOS,1615,194,1258,2
2024-03-13,3,13,3,AA,771,ATL,JFK,1645,152,760,57
2024-06-10,6,10,1,F9,772,DFW,DEN,1000,139,641,-5
2024-04-30,4,30,2,AA,773,LAX,ORD,1900,248,1745,-1
2024-09-02,9,2,1,F9,774,MIA,BOS,1530,204,1258,-1
2024-08-11,8,11,7,WN,775,BOS,MIA,1215,195,1258,120
2024-02-11,2,11,7,AA,776,DEN,PHX,1100,105,602,1
2024-05-07,5,7,2,AA,777,JFK,LAX,745,357,2475,-8
2024-08-25,8,25,7,UA,778,EWR,MCO,2215,174,937,-2
2024-06-13,6,13,4,AS,779,SEA,SFO,1015,123,679,0
2024-12-14,12,14,6,B6,780,DFW,DEN,845,123,641,56
2024-07-07,7,7,7,AS,781,DEN,PHX,1500,116,602,-9
2024-06-06,6,6,4,AA,782,LAX,ORD,1430,255,1745,4
2024-11-22,11,22,5,WN,783,LAX,ORD,1930,243,1745,-1
2024-07-01,7,1,1,F9,784,ORD,ATL,1915,118,606,8
2024-04-14,4,14,7,B6,785,BOS,MIA,2200,192,1258,6
2024-09-28,9,28,6,WN,786,ORD,ATL,715,117,606,116
2024-01-20,1,20,6,UA,787,ATL,JFK,2200,136,760,-5
2024-10-05,10,5,6,UA,788,DEN,PHX,1815,110,602,87
2024-04-02,4,2,2,DL,789,LAX,ORD,1515,269,1745,3
2024-04-25,4,25,4,AS,790,IAH,LAS,600,201,1220,6
2024-08-05,8,5,1,DL,791,LAX,ORD,1745,242,1745,51
2024-07-12,7,12,5,F9,792,DEN,PHX,730,107,602,2
2024-03-10,3,10,7,WN,793,ATL,JFK,1830,153,760,2
2024-11-08,11,8,5,AS,794,JFK,LAX,600,351,2475,-10
2024-04-26,4,26,5,AS,795,DEN,PHX,1515,103,602,-3
2024-10-31,10,31,4,DL,796,SEA,SFO,1030,117,679,-1
2024-09-20,9,20,5,B6,797,IAH,LAS,1930,199,1220,9
2024-07-08,7,8,1,UA,798,SEA,SFO,1615,135,679,0
2024-01-27,1,27,6,DL,799,BOS,MIA,1900,211,1258,111
